VSRR_Provisional_Drug_Overdose_Death_Counts
State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
AR,AR,2015,September,Number of Deaths,"30,931",,100,0.0614270472988264,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,October,Number of Deaths,"31,015",,100,0.0580364339835563,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,November,Number of Deaths,"31,007",,100,0.0612764859547844,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,December,Number of Deaths,"30,986",,100,0.0709998063641645,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,January,Number of Deaths,"30,624",,100,0.0718390804597701,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,February,Number of Deaths,"30,413",,100,0.072337487258738,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,March,Number of Deaths,"30,421",,100,0.0756056671378324,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,April,Number of Deaths,"30,489",,100,0.0787169142969596,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,May,Number of Deaths,"30,361",,100,0.0790487796844636,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,June,Number of Deaths,"30,434",,100,0.0788591706643885,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,July,Number of Deaths,"30,590",,100,0.075187969924812,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,August,Number of Deaths,"30,488",,100,0.0787194961952244,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,September,Number of Deaths,"30,540",,100,0.068762278978389,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,October,Number of Deaths,"30,489",,100,0.0754370428679196,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,November,Number of Deaths,"30,697",,100,0.0749258885233085,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,December,Number of Deaths,"31,028",,100,0.0709036998839758,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,January,Number of Deaths,"31,113",,100,0.073924083180664,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,February,Number of Deaths,"31,156",,100,0.0834510206701759,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,March,Number of Deaths,"31,309",,100,0.0766552748411,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,April,Number of Deaths,"31,382",,100,0.0764769613154037,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,May,Number of Deaths,"31,496",,100,0.0793751587503175,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,June,Number of Deaths,"31,555",,100,0.0760576770717794,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,July,Number of Deaths,"31,550",,100,0.0760697305863708,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,August,Number of Deaths,"31,596",,100,0.0696290669705026,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,September,Number of Deaths,"31,718",,100,0.0725140298883915,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,October,Number of Deaths,"31,724",,100,0.0693481276005548,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,November,Number of Deaths,"31,654",,100,0.0758198016048525,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,December,Number of Deaths,"31,823",,100,0.0565628633378374,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2018,January,Number of Deaths,"32,294",,100,0.0557379079705208,Underreported due to incomplete data.
AR,AR,2018,February,Number of Deaths,"32,398",,100,0.052472374837953,Underreported due to incomplete data.
AR,AR,2018,March,Number of Deaths,"32,198",,100,0.0652214423256103,Underreported due to incomplete data.
AR,AR,2018,April,Number of Deaths,"32,053",,100,0.0655164883162263,Underreported due to incomplete data.
AR,AR,2018,May,Number of Deaths,"32,109",,100,0.0622878320720047,Underreported due to incomplete data.
AR,AR,2018,June,Number of Deaths,"32,067",,100,0.0717248261452584,Underreported due to incomplete data.
AR,AR,2018,July,Number of Deaths,"32,029",,100,0.0780542633238628,Underreported due to incomplete data.
AR,AR,2015,January,Number of Drug Overdose Deaths,366,370,100,0.0497974902064936,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,February,Number of Drug Overdose Deaths,366,369,100,0.0461558749835158,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,March,Number of Drug Overdose Deaths,385,389,100,0.046072333563695,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,April,Number of Drug Overdose Deaths,373,376,100,0.0394166338194718,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,May,Number of Drug Overdose Deaths,383,386,100,0.0424808836023789,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,June,Number of Drug Overdose Deaths,391,394,100,0.0423149534535512,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,July,Number of Drug Overdose Deaths,395,399,100,0.0488838194557601,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,August,Number of Drug Overdose Deaths,398,402,100,0.0485688382333895,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,September,Number of Drug Overdose Deaths,392,396,100,0.0614270472988264,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,October,Number of Drug Overdose Deaths,397,401,100,0.0580364339835563,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,November,Number of Drug Overdose Deaths,389,393,100,0.0612764859547844,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2015,December,Number of Drug Overdose Deaths,381,386,100,0.0709998063641645,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,January,Number of Drug Overdose Deaths,378,383,100,0.0718390804597701,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,February,Number of Drug Overdose Deaths,379,384,100,0.072337487258738,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,March,Number of Drug Overdose Deaths,363,368,100,0.0756056671378324,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,April,Number of Drug Overdose Deaths,372,377,100,0.0787169142969596,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,May,Number of Drug Overdose Deaths,376,381,100,0.0790487796844636,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,June,Number of Drug Overdose Deaths,369,374,100,0.0788591706643885,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,July,Number of Drug Overdose Deaths,378,383,100,0.075187969924812,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,August,Number of Drug Overdose Deaths,383,388,100,0.0787194961952244,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,September,Number of Drug Overdose Deaths,379,384,100,0.068762278978389,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,October,Number of Drug Overdose Deaths,372,377,100,0.0754370428679196,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,November,Number of Drug Overdose Deaths,378,383,100,0.0749258885233085,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2016,December,Number of Drug Overdose Deaths,386,391,100,0.0709036998839758,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,January,Number of Drug Overdose Deaths,384,389,100,0.073924083180664,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,February,Number of Drug Overdose Deaths,380,385,100,0.0834510206701759,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,March,Number of Drug Overdose Deaths,384,389,100,0.0766552748411,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,April,Number of Drug Overdose Deaths,386,391,100,0.0764769613154037,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,May,Number of Drug Overdose Deaths,383,388,100,0.0793751587503175,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,June,Number of Drug Overdose Deaths,398,403,100,0.0760576770717794,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,July,Number of Drug Overdose Deaths,395,400,100,0.0760697305863708,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,August,Number of Drug Overdose Deaths,406,411,100,0.0696290669705026,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,September,Number of Drug Overdose Deaths,413,418,100,0.0725140298883915,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,October,Number of Drug Overdose Deaths,410,415,100,0.0693481276005548,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,November,Number of Drug Overdose Deaths,411,416,100,0.0758198016048525,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,December,Number of Drug Overdose Deaths,425,429,100,0.0565628633378374,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2018,January,Number of Drug Overdose Deaths,427,429,100,0.0557379079705208,Underreported due to incomplete data.
AR,AR,2018,February,Number of Drug Overdose Deaths,424,427,100,0.052472374837953,Underreported due to incomplete data.
AR,AR,2018,March,Number of Drug Overdose Deaths,429,434,100,0.0652214423256103,Underreported due to incomplete data.
AR,AR,2018,April,Number of Drug Overdose Deaths,423,428,100,0.0655164883162263,Underreported due to incomplete data.
