Group Name,Group PAC ID, State,Measure Title,Measure Performance Rate,Year
HOLY FAMILY MEMORIAL INC,648183160,WI,How well clinicians communicate.,80.0,2015
HOLY FAMILY MEMORIAL INC,648183160,WI,Patients' rating of clinicians.,75.0,2015
HOLY FAMILY MEMORIAL INC,648183160,WI,Health promotion and education.,64.0,2015
HOLY FAMILY MEMORIAL INC,648183160,WI,Courteous and helpful office staff.,83.0,2015
HOLY FAMILY MEMORIAL INC,648183160,WI,Clinicians working together for your care.,76.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,"Getting timely care, appointments, and information.",63.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,Between visit communication.,68.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,Attention to patient medication cost.,19.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,How well clinicians communicate.,82.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,Patients' rating of clinicians.,80.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,Health promotion and education.,61.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,Courteous and helpful office staff.,81.0,2015
PROVIDENCE HEALTH AND SERVICES - OREGON,648183608,OR,Clinicians working together for your care.,76.0,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,"Getting timely care, appointments, and information.",,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,Between visit communication.,,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,Attention to patient medication cost.,17.0,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,How well clinicians communicate.,,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,Patients' rating of clinicians.,,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,Health promotion and education.,52.0,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,Courteous and helpful office staff.,,2015
CITY MEDICAL OF UPPER EAST SIDE PLLC,648465039,NY,Clinicians working together for your care.,,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,"Getting timely care, appointments, and information.",54.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,Between visit communication.,47.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,Attention to patient medication cost.,29.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,How well clinicians communicate.,86.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,Patients' rating of clinicians.,80.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,Health promotion and education.,61.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,Courteous and helpful office staff.,82.0,2015
"CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY, PC",749180198,NJ,Clinicians working together for your care.,74.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,"Getting timely care, appointments, and information.",54.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Between visit communication.,47.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Attention to patient medication cost.,28.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,How well clinicians communicate.,82.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Patients' rating of clinicians.,81.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Health promotion and education.,55.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Courteous and helpful office staff.,80.0,2015
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Clinicians working together for your care.,72.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,"Getting timely care, appointments, and information.",59.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Between visit communication.,60.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Attention to patient medication cost.,26.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,How well clinicians communicate.,82.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Patients' rating of clinicians.,81.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Health promotion and education.,54.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Courteous and helpful office staff.,79.0,2015
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Clinicians working together for your care.,69.0,2015
SHANNON CLINIC,840103727,TX,"Getting timely care, appointments, and information.",66.0,2015
SHANNON CLINIC,840103727,TX,Between visit communication.,61.0,2015
SHANNON CLINIC,840103727,TX,Attention to patient medication cost.,31.0,2015
SHANNON CLINIC,840103727,TX,How well clinicians communicate.,85.0,2015
SHANNON CLINIC,840103727,TX,Patients' rating of clinicians.,82.0,2015
SHANNON CLINIC,840103727,TX,Health promotion and education.,55.0,2015
SHANNON CLINIC,840103727,TX,Courteous and helpful office staff.,81.0,2015
SHANNON CLINIC,840103727,TX,Clinicians working together for your care.,79.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,"Getting timely care, appointments, and information.",61.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,Between visit communication.,53.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,Attention to patient medication cost.,26.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,How well clinicians communicate.,85.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,Patients' rating of clinicians.,82.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,Health promotion and education.,64.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,Courteous and helpful office staff.,81.0,2015
ALLIANCE PHYSICIANS INC,840104360,OH,Clinicians working together for your care.,79.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,"Getting timely care, appointments, and information.",68.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Between visit communication.,59.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Attention to patient medication cost.,34.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,How well clinicians communicate.,86.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Patients' rating of clinicians.,89.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Health promotion and education.,56.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Courteous and helpful office staff.,84.0,2015
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Clinicians working together for your care.,73.0,2015
REX HOSPITAL INC,840109864,NC,"Getting timely care, appointments, and information.",63.0,2015
REX HOSPITAL INC,840109864,NC,Between visit communication.,61.0,2015
REX HOSPITAL INC,840109864,NC,Attention to patient medication cost.,36.0,2015
REX HOSPITAL INC,840109864,NC,How well clinicians communicate.,85.0,2015
REX HOSPITAL INC,840109864,NC,Patients' rating of clinicians.,84.0,2015
REX HOSPITAL INC,840109864,NC,Health promotion and education.,63.0,2015
REX HOSPITAL INC,840109864,NC,Courteous and helpful office staff.,85.0,2015
REX HOSPITAL INC,840109864,NC,Clinicians working together for your care.,77.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,"Getting timely care, appointments, and information.",60.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,Between visit communication.,68.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,Attention to patient medication cost.,26.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,How well clinicians communicate.,84.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,Patients' rating of clinicians.,76.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,Health promotion and education.,54.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,Courteous and helpful office staff.,78.0,2015
SCL HEALTH MEDICAL GROUP DENVER LLC,840513552,CO,Clinicians working together for your care.,78.0,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,"Getting timely care, appointments, and information.",,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Between visit communication.,,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Attention to patient medication cost.,,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,How well clinicians communicate.,,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Patients' rating of clinicians.,84.0,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Health promotion and education.,,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Courteous and helpful office staff.,83.0,2015
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Clinicians working together for your care.,,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,"Getting timely care, appointments, and information.",56.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,Between visit communication.,58.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,Attention to patient medication cost.,33.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,How well clinicians communicate.,86.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,Patients' rating of clinicians.,77.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,Health promotion and education.,62.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,Courteous and helpful office staff.,81.0,2015
TRI-COUNTY PRACTICE ASSOCIATION,941333280,TX,Clinicians working together for your care.,76.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,"Getting timely care, appointments, and information.",60.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,Between visit communication.,53.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,Attention to patient medication cost.,32.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,How well clinicians communicate.,83.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,Patients' rating of clinicians.,84.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,Health promotion and education.,55.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,Courteous and helpful office staff.,82.0,2015
"PRIMARY CARE GROUP, LLC",941480131,TN,Clinicians working together for your care.,76.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,"Getting timely care, appointments, and information.",63.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,Between visit communication.,62.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,Attention to patient medication cost.,31.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,How well clinicians communicate.,82.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,Patients' rating of clinicians.,79.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,Health promotion and education.,63.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,Courteous and helpful office staff.,82.0,2015
"ASPIRUS CLINICS, INC.",1052223625,WI,Clinicians working together for your care.,77.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,"Getting timely care, appointments, and information.",73.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,Between visit communication.,65.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,Attention to patient medication cost.,32.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,How well clinicians communicate.,86.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,Patients' rating of clinicians.,87.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,Health promotion and education.,67.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,Courteous and helpful office staff.,92.0,2015
"PRIMARY CARE ASSOCIATES OF APPLETON, LTD",1052348612,WI,Clinicians working together for your care.,84.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,"Getting timely care, appointments, and information.",,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Between visit communication.,52.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Attention to patient medication cost.,37.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,How well clinicians communicate.,86.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Patients' rating of clinicians.,85.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Health promotion and education.,53.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Courteous and helpful office staff.,80.0,2015
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Clinicians working together for your care.,79.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,"Getting timely care, appointments, and information.",60.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Between visit communication.,58.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Attention to patient medication cost.,28.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,How well clinicians communicate.,82.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Patients' rating of clinicians.,80.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Health promotion and education.,63.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Courteous and helpful office staff.,79.0,2015
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Clinicians working together for your care.,73.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,"Getting timely care, appointments, and information.",58.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,Between visit communication.,68.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,Attention to patient medication cost.,33.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,How well clinicians communicate.,84.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,Patients' rating of clinicians.,88.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,Health promotion and education.,62.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,Courteous and helpful office staff.,87.0,2015
NOVANT MEDICAL GROUP INC,1153234893,NC,Clinicians working together for your care.,81.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,"Getting timely care, appointments, and information.",,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,Between visit communication.,55.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,Attention to patient medication cost.,29.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,How well clinicians communicate.,79.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,Patients' rating of clinicians.,79.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,Health promotion and education.,56.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,Courteous and helpful office staff.,84.0,2015
"BENEFIS HOSPITALS, INC.",1153235296,MT,Clinicians working together for your care.,72.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,"Getting timely care, appointments, and information.",63.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,Between visit communication.,57.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,Attention to patient medication cost.,28.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,How well clinicians communicate.,84.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,Patients' rating of clinicians.,82.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,Health promotion and education.,65.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,Courteous and helpful office staff.,85.0,2015
MAINEGENERAL MEDICAL CENTER,1254245715,ME,Clinicians working together for your care.,75.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,"Getting timely care, appointments, and information.",55.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,Between visit communication.,46.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,Attention to patient medication cost.,25.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,How well clinicians communicate.,,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,Patients' rating of clinicians.,76.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,Health promotion and education.,62.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,Courteous and helpful office staff.,84.0,2015
LESTER E COX MEDICAL CENTERS,1254248917,MO,Clinicians working together for your care.,74.0,2015
NEW YORK UNIVERSITY,1355232422,NY,"Getting timely care, appointments, and information.",58.0,2015
NEW YORK UNIVERSITY,1355232422,NY,Between visit communication.,57.0,2015
NEW YORK UNIVERSITY,1355232422,NY,Attention to patient medication cost.,21.0,2015
NEW YORK UNIVERSITY,1355232422,NY,How well clinicians communicate.,84.0,2015
NEW YORK UNIVERSITY,1355232422,NY,Patients' rating of clinicians.,86.0,2015
NEW YORK UNIVERSITY,1355232422,NY,Health promotion and education.,61.0,2015
NEW YORK UNIVERSITY,1355232422,NY,Courteous and helpful office staff.,78.0,2015
NEW YORK UNIVERSITY,1355232422,NY,Clinicians working together for your care.,77.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,"Getting timely care, appointments, and information.",63.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,Between visit communication.,63.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,Attention to patient medication cost.,26.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,How well clinicians communicate.,81.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,Patients' rating of clinicians.,79.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,Health promotion and education.,54.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,Courteous and helpful office staff.,82.0,2015
ALTRU HEALTH SYSTEM,1355251604,MN,Clinicians working together for your care.,76.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,"Getting timely care, appointments, and information.",58.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,Between visit communication.,55.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,Attention to patient medication cost.,26.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,How well clinicians communicate.,85.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,Patients' rating of clinicians.,84.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,Health promotion and education.,59.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,Courteous and helpful office staff.,79.0,2015
MEDICAL ASSOCIATES OF ENGLEWOOD PC,1355512252,NJ,Clinicians working together for your care.,77.0,2015
CORVALLIS CLINIC PC,1456244540,OR,"Getting timely care, appointments, and information.",55.0,2015
CORVALLIS CLINIC PC,1456244540,OR,Between visit communication.,53.0,2015
CORVALLIS CLINIC PC,1456244540,OR,Attention to patient medication cost.,24.0,2015
CORVALLIS CLINIC PC,1456244540,OR,How well clinicians communicate.,79.0,2015
CORVALLIS CLINIC PC,1456244540,OR,Patients' rating of clinicians.,76.0,2015
CORVALLIS CLINIC PC,1456244540,OR,Health promotion and education.,49.0,2015
CORVALLIS CLINIC PC,1456244540,OR,Courteous and helpful office staff.,80.0,2015
CORVALLIS CLINIC PC,1456244540,OR,Clinicians working together for your care.,75.0,2015
WATSON CLINIC LLP,1456258979,FL,"Getting timely care, appointments, and information.",60.0,2015
WATSON CLINIC LLP,1456258979,FL,Between visit communication.,62.0,2015
WATSON CLINIC LLP,1456258979,FL,Attention to patient medication cost.,26.0,2015
WATSON CLINIC LLP,1456258979,FL,How well clinicians communicate.,82.0,2015
WATSON CLINIC LLP,1456258979,FL,Patients' rating of clinicians.,81.0,2015
WATSON CLINIC LLP,1456258979,FL,Health promotion and education.,58.0,2015
