Group Name,Group PAC ID,State,Measure Title,Measure Performance Rate,Year
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,"Getting timely care, appointments, and information.",55.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,Between visit communication.,67.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,Attention to patient medicine cost.,23.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,How well clinicians communicate.,80.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,Patients' rating of clinicians.,82.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,Health promotion and education.,60.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,Courteous and helpful office staff.,82.0,2016
PROVIDENCE HEALTH and SERVICES - OREGON,648183608,OR,Clinicians working together for your care.,77.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,"Getting timely care, appointments, and information.",54.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,Between visit communication.,50.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,Attention to patient medicine cost.,28.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,How well clinicians communicate.,87.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,Patients' rating of clinicians.,84.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,Health promotion and education.,67.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,Courteous and helpful office staff.,83.0,2016
CLINICAL HEALTH CARE ASSOCIATES OF NEW JERSEY PC,749180198,NJ,Clinicians working together for your care.,74.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,"Getting timely care, appointments, and information.",59.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Between visit communication.,48.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Attention to patient medicine cost.,24.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,How well clinicians communicate.,84.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Patients' rating of clinicians.,83.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Health promotion and education.,59.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Courteous and helpful office staff.,79.0,2016
FLORIDA HOSPITAL MEDICAL GROUP INC,749186153,FL,Clinicians working together for your care.,76.0,2016
"EMERGEORTHO, PA",749188894,NC,"Getting timely care, appointments, and information.",,2016
"EMERGEORTHO, PA",749188894,NC,Between visit communication.,38.0,2016
"EMERGEORTHO, PA",749188894,NC,Attention to patient medicine cost.,31.0,2016
"EMERGEORTHO, PA",749188894,NC,How well clinicians communicate.,,2016
"EMERGEORTHO, PA",749188894,NC,Patients' rating of clinicians.,,2016
"EMERGEORTHO, PA",749188894,NC,Health promotion and education.,59.0,2016
"EMERGEORTHO, PA",749188894,NC,Courteous and helpful office staff.,84.0,2016
"EMERGEORTHO, PA",749188894,NC,Clinicians working together for your care.,71.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,"Getting timely care, appointments, and information.",61.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,Between visit communication.,57.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,Attention to patient medicine cost.,23.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,How well clinicians communicate.,82.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,Patients' rating of clinicians.,75.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,Health promotion and education.,59.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,Courteous and helpful office staff.,82.0,2016
COMANCHE COUNTY HEALTHCARE CORPORATION,749192433,OK,Clinicians working together for your care.,77.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,"Getting timely care, appointments, and information.",55.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Between visit communication.,58.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Attention to patient medicine cost.,21.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,How well clinicians communicate.,81.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Patients' rating of clinicians.,77.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Health promotion and education.,52.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Courteous and helpful office staff.,78.0,2016
ENT AND ALLERGY ASSOCIATES LLP,749193662,NY,Clinicians working together for your care.,,2016
TRIHEALTH G LLC,749222651,OH,"Getting timely care, appointments, and information.",64.0,2016
TRIHEALTH G LLC,749222651,OH,Between visit communication.,54.0,2016
TRIHEALTH G LLC,749222651,OH,Attention to patient medicine cost.,28.0,2016
TRIHEALTH G LLC,749222651,OH,How well clinicians communicate.,84.0,2016
TRIHEALTH G LLC,749222651,OH,Patients' rating of clinicians.,83.0,2016
TRIHEALTH G LLC,749222651,OH,Health promotion and education.,58.0,2016
TRIHEALTH G LLC,749222651,OH,Courteous and helpful office staff.,85.0,2016
TRIHEALTH G LLC,749222651,OH,Clinicians working together for your care.,78.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,"Getting timely care, appointments, and information.",60.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,Between visit communication.,62.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,Attention to patient medicine cost.,26.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,How well clinicians communicate.,88.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,Patients' rating of clinicians.,87.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,Health promotion and education.,69.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,Courteous and helpful office staff.,83.0,2016
CAPE PHYSICIANS ASSOCIATES PA,749333730,NJ,Clinicians working together for your care.,75.0,2016
SHANNON CLINIC,840103727,TX,"Getting timely care, appointments, and information.",58.0,2016
SHANNON CLINIC,840103727,TX,Between visit communication.,63.0,2016
SHANNON CLINIC,840103727,TX,Attention to patient medicine cost.,24.0,2016
SHANNON CLINIC,840103727,TX,How well clinicians communicate.,83.0,2016
SHANNON CLINIC,840103727,TX,Patients' rating of clinicians.,80.0,2016
SHANNON CLINIC,840103727,TX,Health promotion and education.,58.0,2016
SHANNON CLINIC,840103727,TX,Courteous and helpful office staff.,81.0,2016
SHANNON CLINIC,840103727,TX,Clinicians working together for your care.,81.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,"Getting timely care, appointments, and information.",56.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,Between visit communication.,51.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,Attention to patient medicine cost.,31.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,How well clinicians communicate.,83.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,Patients' rating of clinicians.,83.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,Health promotion and education.,65.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,Courteous and helpful office staff.,82.0,2016
ALLIANCE PHYSICIANS INC,840104360,OH,Clinicians working together for your care.,77.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,"Getting timely care, appointments, and information.",65.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Between visit communication.,58.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Attention to patient medicine cost.,33.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,How well clinicians communicate.,85.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Patients' rating of clinicians.,80.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Health promotion and education.,55.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Courteous and helpful office staff.,80.0,2016
APPALACHIAN REGIONAL HEALTHCARE INC,840107835,KY,Clinicians working together for your care.,69.0,2016
REX HOSPITAL INC,840109864,NC,"Getting timely care, appointments, and information.",70.0,2016
REX HOSPITAL INC,840109864,NC,Between visit communication.,56.0,2016
REX HOSPITAL INC,840109864,NC,Attention to patient medicine cost.,30.0,2016
REX HOSPITAL INC,840109864,NC,How well clinicians communicate.,84.0,2016
REX HOSPITAL INC,840109864,NC,Patients' rating of clinicians.,86.0,2016
REX HOSPITAL INC,840109864,NC,Health promotion and education.,66.0,2016
REX HOSPITAL INC,840109864,NC,Courteous and helpful office staff.,90.0,2016
REX HOSPITAL INC,840109864,NC,Clinicians working together for your care.,79.0,2016
"FORT HEALTHCARE, INC",840189718,WI,"Getting timely care, appointments, and information.",55.0,2016
"FORT HEALTHCARE, INC",840189718,WI,Between visit communication.,58.0,2016
"FORT HEALTHCARE, INC",840189718,WI,Attention to patient medicine cost.,25.0,2016
"FORT HEALTHCARE, INC",840189718,WI,How well clinicians communicate.,80.0,2016
"FORT HEALTHCARE, INC",840189718,WI,Patients' rating of clinicians.,76.0,2016
"FORT HEALTHCARE, INC",840189718,WI,Health promotion and education.,55.0,2016
"FORT HEALTHCARE, INC",840189718,WI,Courteous and helpful office staff.,79.0,2016
"FORT HEALTHCARE, INC",840189718,WI,Clinicians working together for your care.,75.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,"Getting timely care, appointments, and information.",62.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,Between visit communication.,50.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,Attention to patient medicine cost.,24.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,How well clinicians communicate.,86.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,Patients' rating of clinicians.,83.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,Health promotion and education.,56.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,Courteous and helpful office staff.,84.0,2016
ARNOT MEDICAL SERVICES PLLC,840450748,NY,Clinicians working together for your care.,77.0,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,"Getting timely care, appointments, and information.",74.0,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Between visit communication.,,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Attention to patient medicine cost.,,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,How well clinicians communicate.,,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Patients' rating of clinicians.,,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Health promotion and education.,,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Courteous and helpful office staff.,,2016
UROLOGY CENTERS OF ALABAMA PC,941264345,AL,Clinicians working together for your care.,,2016
SETON FAMILY OF DOCTORS,941333280,TX,"Getting timely care, appointments, and information.",55.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,Between visit communication.,62.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,Attention to patient medicine cost.,36.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,How well clinicians communicate.,80.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,Patients' rating of clinicians.,77.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,Health promotion and education.,60.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,Courteous and helpful office staff.,83.0,2016
SETON FAMILY OF DOCTORS,941333280,TX,Clinicians working together for your care.,74.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,"Getting timely care, appointments, and information.",63.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,Between visit communication.,55.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,Attention to patient medicine cost.,32.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,How well clinicians communicate.,86.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,Patients' rating of clinicians.,84.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,Health promotion and education.,56.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,Courteous and helpful office staff.,87.0,2016
"PRIMARY CARE GROUP, LLC",941480131,TN,Clinicians working together for your care.,78.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,"Getting timely care, appointments, and information.",63.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,Between visit communication.,59.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,Attention to patient medicine cost.,38.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,How well clinicians communicate.,84.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,Patients' rating of clinicians.,83.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,Health promotion and education.,65.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,Courteous and helpful office staff.,85.0,2016
UNIVERSITY OF UTAH ADULT SERVICES,941525273,UT,Clinicians working together for your care.,80.0,2016
ASPIRUS CLINICS INC,1052223625,WI,"Getting timely care, appointments, and information.",56.0,2016
ASPIRUS CLINICS INC,1052223625,WI,Between visit communication.,74.0,2016
ASPIRUS CLINICS INC,1052223625,WI,Attention to patient medicine cost.,22.0,2016
ASPIRUS CLINICS INC,1052223625,WI,How well clinicians communicate.,83.0,2016
ASPIRUS CLINICS INC,1052223625,WI,Patients' rating of clinicians.,79.0,2016
ASPIRUS CLINICS INC,1052223625,WI,Health promotion and education.,62.0,2016
ASPIRUS CLINICS INC,1052223625,WI,Courteous and helpful office staff.,85.0,2016
ASPIRUS CLINICS INC,1052223625,WI,Clinicians working together for your care.,74.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,"Getting timely care, appointments, and information.",56.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,Between visit communication.,47.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,Attention to patient medicine cost.,28.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,How well clinicians communicate.,77.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,Patients' rating of clinicians.,79.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,Health promotion and education.,55.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,Courteous and helpful office staff.,83.0,2016
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,Clinicians working together for your care.,75.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,"Getting timely care, appointments, and information.",62.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Between visit communication.,51.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Attention to patient medicine cost.,35.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,How well clinicians communicate.,84.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Patients' rating of clinicians.,86.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Health promotion and education.,54.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Courteous and helpful office staff.,78.0,2016
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,Clinicians working together for your care.,82.0,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,"Getting timely care, appointments, and information.",46.0,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,Between visit communication.,57.0,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,Attention to patient medicine cost.,21.0,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,How well clinicians communicate.,,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,Patients' rating of clinicians.,,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,Health promotion and education.,58.0,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,Courteous and helpful office staff.,75.0,2016
FACULTY PHYSICIANS and SURGEONS OF LLUSM,1153227814,CA,Clinicians working together for your care.,71.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,"Getting timely care, appointments, and information.",69.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Between visit communication.,68.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Attention to patient medicine cost.,26.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,How well clinicians communicate.,86.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Patients' rating of clinicians.,87.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Health promotion and education.,66.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Courteous and helpful office staff.,82.0,2016
THE PRESBYTERIAN HOSPITAL,1153231907,NC,Clinicians working together for your care.,83.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,"Getting timely care, appointments, and information.",43.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,Between visit communication.,55.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,Attention to patient medicine cost.,22.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,How well clinicians communicate.,76.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,Patients' rating of clinicians.,77.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,Health promotion and education.,65.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,Courteous and helpful office staff.,80.0,2016
AROOSTOOK MEDICAL CENTER,1153233663,ME,Clinicians working together for your care.,72.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,"Getting timely care, appointments, and information.",64.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,Between visit communication.,63.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,Attention to patient medicine cost.,31.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,How well clinicians communicate.,84.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,Patients' rating of clinicians.,85.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,Health promotion and education.,64.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,Courteous and helpful office staff.,86.0,2016
NOVANT MEDICAL GROUP INC,1153234893,NC,Clinicians working together for your care.,80.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,"Getting timely care, appointments, and information.",62.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,Between visit communication.,59.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,Attention to patient medicine cost.,28.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,How well clinicians communicate.,83.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,Patients' rating of clinicians.,82.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,Health promotion and education.,58.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,Courteous and helpful office staff.,83.0,2016
"BENEFIS HOSPITALS, INC.",1153235296,MT,Clinicians working together for your care.,73.0,2016
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",1254237779,NY,"Getting timely care, appointments, and information.",62.0,2016
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",1254237779,NY,Between visit communication.,54.0,2016
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",1254237779,NY,Attention to patient medicine cost.,23.0,2016
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",1254237779,NY,How well clinicians communicate.,83.0,2016
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",1254237779,NY,Patients' rating of clinicians.,83.0,2016
